household_key,age,gender,education,marital_status,household_size_f,employment_income,other_income,windfall_income,agri_income,non_agri_income,transfer_income,total_income,food_expenditure,nonfood_expenditure,total_expenditure,expense_to_income_ratio,financial_surplus,savings_ratio,per_capita_income,employment_capacity,debt_amount,debt_records,debt_sources,debt_to_income_ratio,credit_card_debt,has_credit_card_debt,has_creditmix_match,credit_score,credit_defaulted,credit_clv,credit_fraud_txn,cc_utilization_ratio,cc_late_payments,cc_credit_lines,cc_debt_to_income_ratio,cc_total_spend_last_year,cc_avg_txn_amount,cc_total_txns,cc_tenure_years,vehicle_ownership,instalment_goods_flag,instalment_amount,financial_health_score,financial_risk_level
162003_1_1,47.0,1.0,9.0,1,4,0.0,0.0,150000.0,0.0,0.0,0.0,150000.0,8515,54665,63180,0.42119719201871986,86820.0,0.5787961413590577,37500.0,0.0,20.0,1.0,10.0,1.1111104938275035e-05,0.0,2.0,0,653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2.0,0.0,85.0,Medium Risk
162003_5_1,54.0,2.0,4.0,2,2,0.0,800000.0,0.0,0.0,0.0,0.0,800000.0,11060,62160,73220,0.091524885593893,726780.0,0.9084738644076695,400000.0,0.0,20.0,1.0,10.0,2.0833331163194672e-06,0.0,2.0,0,653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0,0.0,90.7,Low Risk
162004_4_1,62.0,1.0,13.0,2,5,64000.0,8000.0,0.0,0.0,0.0,0.0,72000.0,6913,62202,69115,0.9599172233718977,2885.0,0.04006888793211205,14400.0,0.5,20.0,1.0,10.0,2.3148121356341022e-05,0.0,2.0,1,674.0,0.0,32558.0,0.0,0.29,1.0,2.0,0.59,7819.0,493.81450000000007,20.0,11.0,2,2.0,0.0,87.3,Low Risk
162004_8_1,66.0,1.0,9.0,2,3,0.0,100000.0,0.0,0.0,0.0,0.0,100000.0,1400,29519,30919,0.3091869081309187,69081.0,0.6908030919690803,33333.333333333336,0.0,25022.0,1.0,12.0,0.02085164929029226,0.0,2.0,0,653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2.0,0.0,82.0,Medium Risk
162005_10_1,28.0,1.0,8.0,1,4,20000.0,0.0,0.0,0.0,0.0,3500.0,23500.0,3769,50525,54294,2.3102846687375007,-30794.0,-1.310327220118293,5875.0,0.5,22020.0,1.0,14.0,0.07808482948642026,0.0,2.0,1,662.0,1.0,6710.0,0.0,0.7,1.0,7.0,0.96,4552.0,306.8817391304348,23.0,20.0,1,1.0,15000.0,55.9,High Risk
162005_2_1,77.0,2.0,5.0,2,8,70000.0,100000.0,0.0,0.0,0.0,0.0,170000.0,6260,344770,351030,2.064870206645843,-181030.0,-1.0648760889641826,21250.0,0.6,102025.0,1.0,14.0,0.05001223038616157,0.0,2.0,0,653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1.0,25000.0,71.3,High Risk
162005_6_1,31.0,1.0,6.0,1,5,45000.0,0.0,30000.0,0.0,0.0,3500.0,78500.0,5583,290622,296205,3.7732640348530593,-217705.0,-2.773276773544286,15700.0,0.5,42031.0,1.0,16.0,0.044618848599948406,0.0,2.0,1,736.0,1.0,34785.0,1.0,0.95,1.0,2.0,0.27,7124.0,443.1566666666666,18.0,17.0,1,2.0,0.0,46.1,High Risk
162006_4_1,61.0,2.0,5.0,2,3,0.0,360000.0,0.0,0.0,0.0,0.0,360000.0,2552,11787,14339,0.03983044491543079,345661.0,0.9601667773145075,120000.0,0.0,20.0,1.0,10.0,4.6296285579563525e-06,0.0,2.0,0,653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0,0.0,92.8,Low Risk
162006_8_1,81.0,2.0,9.0,1,5,0.0,480000.0,0.0,0.0,0.0,3500.0,483500.0,9530,52882,62412,0.12908349724199122,421088.0,0.8709144345099596,96700.0,0.0,20.0,1.0,10.0,3.4470866171860364e-06,0.0,2.0,0,653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2.0,0.0,87.0,Low Risk
162007_2_1,34.0,1.0,5.0,1,4,30000.0,0.0,0.0,0.0,0.0,0.0,30000.0,3362,32695,36057,1.2018599380020667,-6057.0,-0.20189327022432585,7500.0,0.5,10028.0,1.0,12.0,0.02785547817922728,0.0,2.0,1,752.0,0.0,35491.0,0.0,0.03,2.0,3.0,0.33,7565.0,514.6012499999999,16.0,3.0,1,2.0,0.0,79.1,Medium Risk
162007_6_1,25.0,2.0,5.0,1,4,0.0,660000.0,20000.0,0.0,0.0,0.0,680000.0,6349,108165,114514,0.1684026935254507,565486.0,0.8315958358884766,170000.0,0.0,26036.0,1.0,14.0,0.003190685883494377,20000.0,1.0,0,653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.0,88.5,Low Risk
162008_4_1,63.0,1.0,11.0,2,5,39000.0,2160000.0,150000.0,0.0,0.0,0.0,2349000.0,14289,362250,376539,0.16029750519476152,1972461.0,0.8397020690923503,469800.0,0.25,4188022.0,1.0,14.0,0.14857463642065288,0.0,2.0,1,659.0,0.0,22818.0,0.0,0.43,1.0,5.0,0.65,14198.0,474.1589473684211,19.0,3.0,3,2.0,0.0,92.0,Low Risk
162008_8_1,55.0,2.0,13.0,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5148,249600,254748,5.0,-254748.0,-3.0,0.0,0.0,20.0,1.0,10.0,10.0,0.0,2.0,0,653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0,0.0,7.5,High Risk
162009_3_1,34.0,2.0,5.0,1,4,0.0,480000.0,30000.0,0.0,0.0,0.0,510000.0,3925,62309,66234,0.1298703335875812,443766.0,0.8701277056319497,127500.0,0.0,540022.0,1.0,12.0,0.08823887447077214,0.0,2.0,0,653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0,0.0,85.8,Medium Risk
162009_8_1,42.0,1.0,7.0,1,5,50000.0,0.0,0.0,0.0,0.0,3000.0,53000.0,6174,135232,141406,2.6679873964642176,-88406.0,-1.6680062640327542,10600.0,0.5,362022.0,1.0,14.0,0.5692160861382294,0.0,2.0,1,598.0,0.0,8855.0,1.0,0.48,1.0,7.0,0.47,4978.0,659.3929411764706,17.0,2.0,4,2.0,0.0,66.2,High Risk
162010_3_1,63.0,1.0,2.0,2,5,0.0,100000.0,0.0,0.0,0.0,0.0,100000.0,7785,42195,49980,0.4997950020499795,50020.0,0.5001949980500195,20000.0,0.0,68028.0,1.0,12.0,0.0566899527583727,0.0,2.0,0,653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0,0.0,86.6,Low Risk
162010_7_1,56.0,1.0,5.0,2,2,18000.0,0.0,0.0,0.0,30000.0,0.0,48000.0,4545,66080,70625,1.4713235140934564,-22625.0,-0.471344346992771,24000.0,0.5,50020.0,1.0,12.0,0.08684012701366838,0.0,2.0,1,586.0,1.0,20243.0,0.0,0.26,3.0,2.0,0.47,15076.0,630.1241666666666,24.0,14.0,1,2.0,0.0,74.2,Medium Risk
162011_2_1,78.0,1.0,2.0,2,2,0.0,0.0,0.0,0.0,0.0,24000.0,24000.0,3075,13500,16575,0.6905962251572851,7425.0,0.309362109912087,12000.0,0.0,20.0,1.0,10.0,6.944420331873848e-05,0.0,2.0,0,653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.0,79.6,Medium Risk
162011_6_1,32.0,1.0,7.0,1,4,20000.0,0.0,0.0,0.0,0.0,0.0,20000.0,4357,23195,27552,1.3775311234438279,-7552.0,-0.3775811209439528,5000.0,0.5,20.0,1.0,10.0,8.333298611255787e-05,0.0,2.0,1,598.0,0.0,9072.0,0.0,0.37,1.0,1.0,0.27,2831.0,342.245,20.0,26.0,1,2.0,0.0,77.2,Medium Risk
162012_1_1,35.0,1.0,10.0,1,4,0.0,0.0,50000.0,0.0,0.0,0.0,50000.0,5826,234383,240209,4.804083918321633,-190209.0,-3.0,12500.0,0.0,4800022.0,1.0,12.0,8.000023333294445,0.0,2.0,1,694.0,0.0,4248.0,0.0,0.17,1.0,1.0,0.12,945.0,420.6559090909091,22.0,14.0,3,2.0,0.0,16.9,High Risk
162012_6_1,52.0,2.0,19.0,1,3,320000.0,0.0,65000.0,0.0,0.0,2800.0,387800.0,4551,378343,382894,0.9873466030257787,4906.0,0.012650818332082692,129266.66666666667,0.6666666666666666,526633.0,1.0,18.0,0.11316677128099294,0.0,2.0,0,653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0,0.0,86.2,Low Risk
162013_10_1,35.0,1.0,9.0,2,3,35000.0,0.0,0.0,0.0,0.0,0.0,35000.0,5935,33310,39245,1.1212536784663296,-4245.0,-0.12128224907859775,11666.666666666666,0.5,20.0,1.0,10.0,4.761893424063276e-05,0.0,2.0,1,744.0,0.0,32520.0,1.0,0.72,2.0,1.0,0.11,8217.0,471.6485,20.0,1.0,0,2.0,0.0,81.7,Medium Risk
162013_2_1,52.0,1.0,1.0,1,6,50000.0,0.0,0.0,0.0,0.0,3000.0,53000.0,6880,44900,51780,0.9769626988170035,1220.0,0.023018433614460106,8833.333333333334,0.6666666666666666,20024.0,1.0,12.0,0.03148422722605782,0.0,2.0,1,591.0,0.0,57414.0,0.0,0.39,0.0,5.0,0.88,12344.0,460.87772727272727,22.0,13.0,1,2.0,0.0,89.1,Low Risk
162013_6_1,45.0,1.0,9.0,1,8,50000.0,0.0,0.0,0.0,0.0,0.0,50000.0,8497,61086,69583,1.391632167356653,-19583.0,-0.3916521669566609,6250.0,0.75,38023.0,1.0,12.0,0.06337156104739826,0.0,2.0,1,607.0,1.0,70720.0,0.0,0.79,0.0,4.0,0.26,19582.0,553.258,20.0,17.0,1,2.0,0.0,68.9,High Risk
162014_4_1,47.0,1.0,8.0,1,6,0.0,524000.0,0.0,0.0,0.0,0.0,524000.0,6402,43375,49777,0.09499409352272228,474223.0,0.9050039980839731,87333.33333333333,0.0,20.0,1.0,10.0,3.1806610717778196e-06,0.0,2.0,0,653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0,0.0,89.3,Low Risk
162014_8_1,87.0,1.0,6.0,2,2,0.0,0.0,0.0,0.0,0.0,1800.0,1800.0,3462,7850,11312,5.0,-9512.0,-3.0,900.0,0.0,20.0,1.0,10.0,0.0009258830609693995,0.0,2.0,0,653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0,0.0,34.7,High Risk
162015_2_1,57.0,1.0,10.0,2,3,65500.0,0.0,0.0,0.0,0.0,0.0,65500.0,2744,23868,26612,0.4062838735286484,38888.0,0.5937008595288622,21833.333333333332,0.6666666666666666,36022.0,1.0,12.0,0.04582945823224144,0.0,2.0,1,644.0,1.0,40588.0,0.0,0.9,0.0,2.0,0.58,8218.0,502.281052631579,19.0,24.0,0,2.0,0.0,80.0,Medium Risk
162015_7_1,59.0,1.0,8.0,1,3,150000.0,0.0,1200000.0,0.0,0.0,0.0,1350000.0,6763,1249180,1255943,0.930327459016697,94057.0,0.06967180024311093,450000.0,1.0,438025.0,1.0,14.0,0.02703857857786552,0.0,2.0,0,653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,42000.0,96.0,Low Risk
162016_10_1,35.0,1.0,5.0,1,4,0.0,60000.0,92000.0,0.0,0.0,0.0,152000.0,4976,277020,281996,1.8552246366800218,-129996.0,-0.855231215584108,38000.0,0.0,38029.0,1.0,14.0,0.020849221025646368,0.0,2.0,0,653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0,0.0,66.7,High Risk
162016_2_1,34.0,2.0,4.0,1,4,36000.0,0.0,50000.0,0.0,0.0,3900.0,89900.0,4621,27830,32451,0.3609637267661094,57449.0,0.639025149887098,22475.0,1.0,36024.0,1.0,12.0,0.03339262755596259,0.0,2.0,1,640.0,0.0,13602.0,0.0,0.13,3.0,2.0,0.58,5442.0,638.9872,25.0,18.0,0,2.0,0.0,96.1,Low Risk
162016_6_1,31.0,1.0,5.0,1,6,35000.0,0.0,0.0,0.0,0.0,0.0,35000.0,7489,27930,35419,1.0119425159281163,-419.0,-0.01197108654038456,5833.333333333333,0.5,20.0,1.0,10.0,4.761893424063276e-05,0.0,2.0,1,676.0,0.0,32601.0,0.0,0.71,1.0,7.0,0.56,8993.0,459.0995652173913,23.0,14.0,1,2.0,0.0,80.6,Medium Risk
162017_5_1,76.0,1.0,4.0,2,2,40000.0,0.0,0.0,0.0,0.0,2000.0,42000.0,3720,8926,12646,0.3010880693316826,29354.0,0.6988881217113878,21000.0,0.0,20.0,1.0,10.0,3.968246094749812e-05,0.0,2.0,0,653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0,0.0,83.7,Medium Risk
162018_1_1,58.0,1.0,8.0,2,5,25000.0,21000.0,0.0,0.0,0.0,3600.0,49600.0,7360,147105,154465,3.1141509243765246,-104865.0,-2.1141710852603777,9920.0,0.25,20.0,1.0,10.0,3.360209408250322e-05,0.0,2.0,1,732.0,1.0,13389.0,1.0,0.51,0.0,8.0,0.1,5686.0,504.5391666666667,24.0,23.0,1,2.0,0.0,46.3,High Risk
162018_6_1,50.0,1.0,13.0,1,4,30600.0,0.0,900000.0,0.0,0.0,0.0,930600.0,5723,308588,314311,0.3377505504507302,616289.0,0.6622483749748819,232650.0,0.25,220023.0,1.0,14.0,0.019702609454240145,0.0,2.0,1,632.0,0.0,14667.0,0.0,0.57,0.0,9.0,0.97,11020.0,455.0768421052631,19.0,17.0,1,2.0,0.0,91.0,Low Risk
162019_1_1,44.0,1.0,4.0,1,10,20000.0,0.0,0.0,0.0,0.0,0.0,20000.0,6900,19400,26300,1.3149342532873356,-6300.0,-0.3149842507874606,2000.0,0.25,10524.0,1.0,12.0,0.04384981729242795,0.0,2.0,1,701.0,1.0,4885.0,1.0,0.91,3.0,2.0,0.97,2149.0,594.6380952380953,21.0,29.0,2,2.0,0.0,63.6,High Risk
162019_6_1,56.0,2.0,3.0,1,2,20000.0,0.0,0.0,0.0,0.0,0.0,20000.0,2925,15840,18765,0.9382030898455077,1235.0,0.061746912654367284,10000.0,0.5,8024.0,1.0,12.0,0.03343319402835822,0.0,2.0,1,657.0,0.0,3261.0,1.0,0.16,1.0,4.0,0.13,3178.0,617.9404761904761,21.0,13.0,3,2.0,0.0,79.4,Medium Risk
162020_3_1,56.0,1.0,19.0,2,4,0.0,900000.0,0.0,0.0,0.0,0.0,900000.0,6974,56595,63569,0.0706321437420625,836431.0,0.929366745148061,225000.0,0.0,113031.0,1.0,14.0,0.010465832364274782,0.0,2.0,0,653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,63000.0,93.1,Low Risk
162020_8_1,67.0,2.0,3.0,2,3,20000.0,0.0,0.0,0.0,0.0,3000.0,23000.0,6600,11500,18100,0.786922307725751,4900.0,0.21303421590365637,7666.666666666667,0.5,20.0,1.0,10.0,7.246350556700882e-05,0.0,2.0,1,626.0,0.0,4402.0,1.0,0.06,1.0,3.0,0.2,2346.0,462.98541666666665,24.0,29.0,0,2.0,0.0,88.9,Low Risk
162021_1_1,23.0,2.0,10.0,2,4,0.0,960000.0,800000.0,0.0,0.0,0.0,1760000.0,5433,936165,941598,0.5349985596599093,818402.0,0.46500087215859537,440000.0,0.0,13023.0,1.0,12.0,0.0006166192889858291,0.0,2.0,0,653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2.0,0.0,88.0,Low Risk
162021_7_1,84.0,2.0,19.0,4,2,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,2830,7850,10680,5.0,-9680.0,-3.0,500.0,0.0,20.0,1.0,10.0,0.0016665277893508875,0.0,2.0,0,653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.0,37.8,High Risk
162022_3_1,44.0,1.0,19.0,2,3,40000.0,0.0,0.0,0.0,0.0,0.0,40000.0,5534,146876,152410,3.8101547461313467,-112410.0,-2.810179745506362,13333.333333333334,0.5,1040030.0,1.0,14.0,2.1667246526569737,0.0,2.0,1,590.0,1.0,33519.0,0.0,0.84,1.0,6.0,0.55,11553.0,521.4788888888888,18.0,26.0,3,2.0,0.0,33.6,High Risk
162022_7_1,41.0,1.0,1.0,1,5,48000.0,0.0,0.0,0.0,0.0,0.0,48000.0,6672,62425,69097,1.4394908439407512,-21097.0,-0.4395116768400658,9600.0,1.0,20.0,1.0,10.0,3.472216194069107e-05,0.0,2.0,1,612.0,0.0,26760.0,0.0,0.92,2.0,8.0,0.24,15145.0,329.1526666666667,15.0,25.0,2,2.0,0.0,83.9,Medium Risk
162023_10_1,51.0,1.0,5.0,1,6,20000.0,0.0,30000.0,0.0,0.0,0.0,50000.0,9100,29660,38760,0.7751844963100738,11240.0,0.2247955040899182,8333.333333333334,0.2,20.0,1.0,10.0,3.333327777787037e-05,0.0,2.0,1,678.0,1.0,22704.0,0.0,0.24,2.0,6.0,0.38,6158.0,502.61777777777775,18.0,16.0,2,2.0,0.0,70.5,High Risk
162023_3_1,66.0,1.0,13.0,1,5,90000.0,0.0,0.0,0.0,0.0,0.0,90000.0,6808,111460,118268,1.314074288063466,-28268.0,-0.31408539905112165,18000.0,0.75,90022.0,1.0,12.0,0.08335362652441988,0.0,2.0,1,738.0,0.0,11701.0,2.0,0.41,0.0,3.0,0.53,9709.0,499.62466666666666,15.0,0.0,2,2.0,0.0,74.4,Medium Risk
162024_10_1,37.0,1.0,10.0,1,5,45000.0,0.0,0.0,0.0,0.0,1200.0,46200.0,5430,53430,58860,1.273998398303067,-12660.0,-0.27402004285621523,9240.0,0.5,20.0,1.0,10.0,3.607497100474205e-05,0.0,2.0,1,689.0,0.0,77299.0,0.0,0.79,1.0,3.0,0.12,17195.0,439.0345833333333,24.0,18.0,2,2.0,0.0,77.2,Medium Risk
162024_2_1,48.0,1.0,13.0,1,5,0.0,125000.0,0.0,0.0,0.0,27000.0,152000.0,7260,156360,163620,1.076440286577062,-11620.0,-0.07644686548114815,30400.0,0.0,300022.0,1.0,12.0,0.16448565543549593,0.0,2.0,0,653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2.0,0.0,81.5,Medium Risk
162024_6_1,57.0,2.0,4.0,1,2,35000.0,0.0,50000.0,0.0,0.0,1200.0,86200.0,4532,56905,61437,0.7127179499077737,24763.0,0.287270449298732,43100.0,1.0,110031.0,1.0,14.0,0.1063717069105695,0.0,2.0,1,622.0,0.0,6223.0,0.0,0.14,1.0,1.0,0.44,4331.0,813.6170588235294,17.0,15.0,2,1.0,15000.0,96.6,Low Risk
162025_4_1,39.0,1.0,8.0,1,4,37600.0,0.0,0.0,0.0,0.0,3600.0,41200.0,5613,14500,20113,0.48816776291837577,21087.0,0.5118079658260721,10300.0,1.0,20.0,1.0,10.0,4.04529926112609e-05,0.0,2.0,1,667.0,1.0,27569.0,1.0,0.96,3.0,4.0,0.53,13341.0,465.668125,16.0,27.0,1,2.0,0.0,85.7,Medium Risk
162025_8_1,65.0,1.0,6.0,1,5,52500.0,0.0,0.0,0.0,0.0,2500.0,55000.0,5456,28790,34246,0.6226432246686424,20754.0,0.3773385938437483,11000.0,1.0,20.0,1.0,10.0,3.030298438941759e-05,0.0,2.0,1,739.0,1.0,50905.0,1.0,0.77,3.0,5.0,0.46,13808.0,470.0953846153846,13.0,1.0,2,2.0,0.0,78.4,Medium Risk
162026_2_1,62.0,1.0,4.0,1,4,15000.0,10000.0,0.0,0.0,0.0,0.0,25000.0,5291,49080,54371,2.1747530098796046,-29371.0,-1.1747930082796687,6250.0,0.25,20.0,1.0,10.0,6.666644444518518e-05,0.0,2.0,1,654.0,0.0,16488.0,0.0,0.73,1.0,9.0,0.45,5172.0,398.14545454545447,11.0,9.0,2,2.0,0.0,65.3,High Risk
162026_6_1,72.0,1.0,1.0,2,2,0.0,0.0,300000.0,0.0,0.0,0.0,300000.0,7884,30930,38814,0.12937956873477088,261186.0,0.8706170979430069,150000.0,0.0,20.0,1.0,10.0,5.555554012346108e-06,0.0,2.0,0,653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0,0.0,91.8,Low Risk
162027_1_1,80.0,1.0,11.0,2,4,30000.0,0.0,0.0,0.0,0.0,25136.0,55136.0,5218,36153,41371,0.7503309937065854,13765.0,0.24965086965195785,13784.0,0.5,20.0,1.0,10.0,3.0228238313385216e-05,0.0,2.0,0,653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0,0.0,86.8,Low Risk
162027_6_1,57.0,1.0,9.0,2,3,32000.0,0.0,0.0,0.0,0.0,0.0,32000.0,7003,123405,130408,4.075122652417112,-98408.0,-3.0,10666.666666666666,0.3333333333333333,129621.0,1.0,12.0,0.3375538084536238,0.0,2.0,1,614.0,1.0,35693.0,0.0,0.36,0.0,8.0,0.86,9827.0,406.53782608695656,23.0,16.0,0,2.0,0.0,31.5,High Risk
162028_1_1,45.0,1.0,10.0,1,4,50000.0,0.0,0.0,0.0,0.0,0.0,50000.0,6148,76955,83103,1.6620267594648106,-33103.0,-0.6620467590648187,12500.0,0.5,48023.0,1.0,12.0,0.08003819993633345,0.0,2.0,1,607.0,1.0,70720.0,0.0,0.79,0.0,4.0,0.26,19582.0,553.258,20.0,17.0,2,2.0,0.0,64.6,High Risk
162028_6_1,52.0,2.0,19.0,1,2,16000.0,0.0,75000.0,0.0,0.0,0.0,91000.0,3771,76295,80066,0.8798364853133482,10934.0,0.12015252579641982,45500.0,0.5,30024.0,1.0,14.0,0.027494480316409966,0.0,2.0,1,649.0,0.0,3423.0,0.0,0.98,2.0,9.0,0.2,1816.0,687.5938461538461,13.0,17.0,0,2.0,0.0,85.9,Low Risk
162029_2_1,64.0,1.0,10.0,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6933,26500,33433,5.0,-33433.0,-3.0,0.0,0.0,20.0,1.0,10.0,10.0,0.0,2.0,0,653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2.0,0.0,6.1,High Risk
162029_6_1,32.0,2.0,10.0,1,4,0.0,240000.0,0.0,0.0,0.0,0.0,240000.0,3468,13595,17063,0.07109553710192874,222937.0,0.9289002962487656,60000.0,0.0,20.0,1.0,10.0,6.94444203317985e-06,0.0,2.0,0,653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0,0.0,83.0,Medium Risk
162030_1_1,33.0,1.0,12.0,2,3,75000.0,1550000.0,0.0,0.0,0.0,0.0,1625000.0,9960,647610,657570,0.4046582125180231,967430.0,0.5953411720977403,541666.6666666666,0.5,3800022.0,1.0,12.0,0.19487291308344035,0.0,2.0,0,653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2.0,0.0,93.7,Low Risk
162030_6_1,67.0,1.0,13.0,2,4,0.0,15000.0,0.0,0.0,0.0,20000.0,35000.0,7491,52790,60281,1.7222650781406246,-25281.0,-0.7222936487528928,8750.0,0.0,20.0,1.0,10.0,4.761893424063276e-05,0.0,2.0,0,653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2.0,0.0,69.3,High Risk
162031_1_1,51.0,1.0,9.0,7,1,25000.0,0.0,19000.0,0.0,0.0,0.0,44000.0,3388,16055,19443,0.4418763209927047,24557.0,0.5581009522510852,44000.0,1.0,19024.0,1.0,12.0,0.036030234791221985,0.0,2.0,1,596.0,0.0,16060.0,0.0,0.31,0.0,2.0,0.21,6024.0,314.11,19.0,20.0,2,2.0,0.0,99.5,Low Risk
162031_6_1,49.0,1.0,13.0,2,4,78832.0,0.0,225000.0,0.0,0.0,0.0,303832.0,7359,218861,226220,0.7445537515674729,77612.0,0.25544295715080323,75958.0,1.0,420022.0,1.0,14.0,0.11520124191405066,0.0,2.0,1,646.0,0.0,37512.0,0.0,0.28,0.0,6.0,0.83,21332.0,366.3992857142857,14.0,6.0,2,2.0,0.0,96.0,Low Risk
162032_2_1,46.0,1.0,7.0,1,4,60000.0,0.0,0.0,0.0,0.0,0.0,60000.0,7668,63525,71193,1.1865302244962583,-11193.0,-0.18654689088515192,15000.0,0.5,180021.0,1.0,12.0,0.2500288194044175,0.0,2.0,1,684.0,0.0,22529.0,0.0,0.54,0.0,2.0,0.26,10173.0,558.355,16.0,21.0,2,2.0,0.0,82.7,Medium Risk
162032_6_1,65.0,2.0,5.0,1,3,24000.0,0.0,0.0,0.0,0.0,2000.0,26000.0,4243,19410,23653,0.9096957809315026,2347.0,0.09026575900926888,8666.666666666666,1.0,42025.0,1.0,14.0,0.1346950811055093,0.0,2.0,1,600.0,0.0,28088.0,2.0,0.45,1.0,3.0,0.48,9253.0,463.4084615384616,26.0,4.0,2,2.0,0.0,83.0,Medium Risk
162033_1_1,48.0,1.0,11.0,2,4,0.0,0.0,0.0,104500.0,0.0,32612.0,137112.0,6768,152051,158819,1.158307381502848,-21707.0,-0.15831467475731695,34278.0,0.0,661024.0,1.0,14.0,0.4017540394263817,0.0,2.0,1,625.0,0.0,50146.0,0.0,0.71,0.0,2.0,0.52,12320.0,427.352,20.0,5.0,3,2.0,0.0,69.8,High Risk
162033_5_1,53.0,1.0,5.0,2,3,40000.0,18000.0,0.0,0.0,0.0,0.0,58000.0,6106,43350,49456,0.8526749538801055,8544.0,0.14730780503784419,19333.333333333332,0.3333333333333333,140028.0,1.0,12.0,0.2011893661072326,0.0,2.0,1,707.0,1.0,25525.0,0.0,0.43,1.0,1.0,0.7,5496.0,574.87625,24.0,15.0,2,2.0,0.0,74.0,Medium Risk
162034_2_1,48.0,1.0,6.0,1,4,40000.0,0.0,0.0,0.0,0.0,0.0,40000.0,7255,58515,65770,1.6442088947776305,-25770.0,-0.6442338941526462,10000.0,0.3333333333333333,20.0,1.0,10.0,4.1666579861291955e-05,0.0,2.0,1,638.0,0.0,19629.0,0.0,0.03,2.0,9.0,0.6,5090.0,821.1320833333333,24.0,19.0,2,2.0,0.0,77.0,Medium Risk
162034_6_1,70.0,1.0,11.0,2,5,75000.0,120000.0,0.0,0.0,0.0,0.0,195000.0,8693,59755,68448,0.3510135845457203,126552.0,0.6489812872754499,39000.0,1.0,20.0,1.0,10.0,8.547004894442353e-06,0.0,2.0,0,653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0,0.0,100.0,Low Risk
162035_2_1,53.0,1.0,4.0,1,4,24000.0,0.0,1500.0,0.0,0.0,3000.0,28500.0,4985,11155,16140,0.5662959194414231,12360.0,0.4336689940703835,7125.0,1.0,2023.0,1.0,12.0,0.0059151873824930335,0.0,2.0,1,605.0,1.0,12911.0,0.0,0.41,4.0,2.0,0.74,3309.0,411.3708333333333,12.0,12.0,1,2.0,0.0,87.6,Low Risk
